title,description,ms.service
 更改 VM 可用性集 | Azure, 了解如何使用 Azure PowerShell 和 Resource Manager 部署模型更改虚拟机的可用性集。, virtual-machines-windows
 将 VM 的 D, 介绍如何更改 Windows VM 的驱动器号，以将 D, virtual-machines-windows
 使用 Chef 部署 Azure 虚拟机 | Azure, 了解如何使用 Chef 在 Azure 中自动执行虚拟机的部署和配置, virtual-machines-windows
 使用模板部署和管理 VM | Azure, 使用资源管理器模板和 Azure CLI，为 Azure 虚拟机部署和管理最常用的配置。, virtual-machines-windows
 VM 任务的基本 Azure CLI 命令 | Azure, 用于在 Azure 资源管理器和 Azure 服务管理模式下创建和管理 Azure VM 的基本 Azure CLI 命令, virtual-machines-windows
 在 Windows 上使用 Azure CLI | Azure, 在 Windows 上使用 Azure CLI, virtual-machines-windows
 导航和选择 Windows VM 映像 | Azure, 了解在使用 Resource Manager 部署模型创建 Windows 虚拟机时如何确定映像的发布者、产品和 SKU。, virtual-machines-windows
 Azure CLI 示例 Windows | Azure, Azure CLI 示例 Windows, virtual-machines-windows
 Windows VM 的计算基准测试分数 | Azure, 比较运行 Windows Server 的 Azure VM 的 SPECint 计算基准测试分数, virtual-machines-windows
 连接到 Windows Server VM | Azure, 了解如何使用 Azure 门户和 Resource Manager 部署模型连接并登录到 Windows VM。, virtual-machines-windows
 在 AAD 中创建工作或学校标识 | Azure, 了解如何在 Azure Active Directory 中创建工作或学校标识以配合 Windows 虚拟机使用。, virtual-machines-windows
 在 Azure 中创建 VM 可用性集 | Azure, 了解如何在 Resource Manager 部署模型中使用 Azure PowerShell 或门户为虚拟机创建托管（或非托管）的可用性集。, virtual-machines-windows
 从通用 VHD 创建 VM | Azure, 了解如何使用 Azure PowerShell 以及存储帐户的通用 VHD 映像创建 Windows 虚拟机。, virtual-machines-windows
 从 Azure 中的专用磁盘创建 VM | Azure, 在 Resource Manager 部署模型中，通过附加专用非托管磁盘来创建新 VM。, virtual-machines-windows
 创建 Windows VM 的不同方法 | Azure, 列出使用 Resource Manager 创建 Windows 虚拟机的不同方法。, virtual-machines-windows
 使用 Azure Resource Manager 和 C# 管理 VM | Azure, 使用 Azure Resource Manager 和 C# 来管理虚拟机。, virtual-machines-windows
 使用 C# 和 Resource Manager 模板部署 VM | Azure, 了解如何使用 C# 和 Resource Manager 模板部署 Azure VM。, virtual-machines-windows
 使用 C# 部署 Azure 虚拟机 | Azure, 使用 C# 和 Azure Resource Manager 部署虚拟机及其所有支持资源。, virtual-machines-windows
 从 Windows VM 分离数据磁盘 - Azure | Azure, 了解如何从使用资源管理器部署模型的 Azure 中的虚拟机分离磁盘。, virtual-machines-windows
 详细的远程桌面疑难解答 | Azure, 查看详细的疑难解答步骤，了解如何处理无法在 Azure 中连接到 Windows 虚拟机的远程桌面问题, virtual-machines-windows
 Azure 虚拟机 DotNet Core 教程 1 | Azure, Azure 虚拟机 DotNet Core 教程, virtual-machines-windows
 使用 Azure Resource Manager 模板部署计算资源 | Azure, Azure 虚拟机 DotNet Core 教程, virtual-machines-windows
 Azure Resource Manager 模板中的访问权限和安全性 | Azure, Azure 虚拟机 DotNet Core 教程, virtual-machines-windows
 Azure Resource Manager 模板的可用性和缩放 | Azure, Azure 虚拟机 DotNet Core 教程, virtual-machines-windows
 使用虚拟机扩展自动化应用程序部署 | Azure, Azure 虚拟机 DotNet Core 教程, virtual-machines-windows
 下载 Azure VM 模板 | Azure, 下载 VM 模板，帮助在 Resource Manager 部署模型中自动部署, virtual-machines-windows
 资源管理器中的经典终结点概述 | Azure, 了解现在如何在资源管理器中使用网络安全组和 ACL 规则实施经典部署模型中的终结点, virtual-machines-windows
 在 Azure 中扩展附加到 Windows VM 的数据磁盘 | Azure, 使用 PowerShell 扩展附加到 Windows 虚拟机的数据磁盘的大小。, virtual-machines-windows
 如何扩展 Azure 资源组中虚拟机的 OS 驱动器 | Azure, 本文演示了使用 Azure Resource Manager Powershell 来扩展虚拟机 OS 驱动器大小的方法。, virtual-machines-windows
 使用 Windows VM 扩展创作模板 | Azure, 详细了解如何为 Windows VM 使用扩展创建 Azure 资源管理器模板, virtual-machines-windows
 Windows VM 扩展的示例配置 | Azure, 使用扩展创作模板的示例配置, virtual-machines-windows
 适用于 Windows 的 Azure 自定义脚本扩展 | Azure, 使用自定义脚本扩展自动化 Windows VM 配置任务, virtual-machines-windows
 使用 Azure 资源管理器模板创建具有监视和诊断功能的 Windows 虚拟机 | Azure, 使用 Azure 资源管理器模板新建具有 Azure 诊断扩展的 Windows 虚拟机。, virtual-machines-windows
 使用 DSC 将凭据传递到 Azure | Azure, 概述如何使用 PowerShell Desired State Configuration 安全地将凭据传递给 Azure 虚拟机, virtual-machines-windows
 适用于 Azure 的 Desired State Configuration 概述 | Azure, 有关使用 PowerShell Desired State Configuration 的 Azure 扩展的概述。内容涉及先决条件、体系结构和 cmdlet。, virtual-machines-windows
 Desired State Configuration Resource Manager 模板 | Azure, Azure 中 Desired State Configuration 的 Resource Manager 模板定义，提供示例和故障排除方法, virtual-machines-windows
 导出包含 VM 扩展的 Azure 资源组 | Azure, 导出包含虚拟机扩展的 Resource Manager 模板。, virtual-machines-windows
 适用于 Windows 的虚拟机扩展和功能 | Azure, 了解可为 Azure 虚拟机提供的扩展，这些虚拟机扩展按它们提供或改进的功能进行分组。, virtual-machines-windows
 对 Windows VM 扩展故障进行故障排除 | Azure, 了解如何对 Azure Windows VM 扩展故障进行故障排除, virtual-machines-windows
 有关 Azure 中 Windows VM 的常见问题解答 | Azure, 解答通过 Resource Manager 模型创建 Windows 虚拟机的一些常见问题。, virtual-machines-windows
 通用化 Windows VM 以便在 Azure 中使用 | Azure, 了解如何使用 Sysprep 通用化 Windows VM，使其能够与 Resource Manager 部署模型配合使用。, virtual-machines-windows
 Windows VM 的最佳实践 | Azure, 提供有关在 Azure 中运行 Windows 虚拟机的最佳实践信息。, virtual-machines-windows
 在第一个 Windows VM 上安装 IIS | Azure, 通过使用 Azure 门户安装 IIS 并打开端口 80，体验第一个 Windows 虚拟机。, virtual-machines-windows
 使用 Azure Active Directory 的 HPC Pack 群集 | Azure, 了解如何将 Azure 中的 HPC Pack 2016 群集与 Azure Active Directory 集成, virtual-machines-windows
 在 Azure VM 中创建 HPC Pack 头节点 | Azure, 了解如何使用 Azure 经典管理门户和经典部署模型在 Azure VM 中创建 Microsoft HPC Pack 头节点。, virtual-machines-windows
 云中的 Windows HPC Pack 群集选项 | Azure, 了解在 Azure 云中使用 Microsoft HPC Pack 创建和管理 Windows 高性能计算 (HPC) 群集时可用的选项, virtual-machines-windows
 将作业提交到 Azure 中的 HPC Pack 群集 | Azure, 了解如何设置本地计算机，以将作业提交到 Azure 中的 HPC Pack 群集, virtual-machines-windows
 Azure 中的 Windows VM 的有影响维护 | Azure, Windows 虚拟机的有影响维护。, virtual-machines-windows
 Azure 中 Windows VM 的可用性集 | Azure, 了解用于在 Azure 基础结构服务中部署可用性集的关键设计和实施准则。, virtual-machines-windows
 示例 Azure 基础结构演练 | Azure, 了解用于在 Azure 中部署示例基础结构的关键设计和实施准则。, virtual-machines-windows
 基础结构命名准则 | Azure, 了解在 Azure 基础结构服务中进行命名的关键设计和实施准则。, virtual-machines-windows
 网络基础结构准则 | Azure, 了解用于在 Azure 基础结构服务中部署虚拟网络的关键设计和实施准则。, virtual-machines-windows
 资源组准则 | Azure, 了解用于在 Azure 基础结构服务中部署资源组的关键设计和实施准则。, virtual-machines-windows
 Azure 中 Windows VM 的存储解决方案 | Azure, 了解用于在 Azure 基础结构服务中部署存储解决方案的关键设计和实施准则。, virtual-machines-windows
 订阅和帐户准则 | Azure, 了解 Azure 中订阅和帐户的关键设计和实施准则。, virtual-machines-windows
 Windows 虚拟机准则 |Azure, 了解将 Windows 虚拟机部署到 Azure 中的关键设计和实施准则, virtual-machines-windows
 在 Azure 的 Windows VM 上安装 MongoDB | Azure, 了解如何在使用 Resource Manager 部署模型创建的、运行 Windows Server 2012 R2 的 Azure VM 上安装 MongoDB。, virtual-machines-windows
 在 Azure Resource Manager 中为虚拟机设置密钥保管库 | Azure, 如何设置与 Azure Resource Manager 虚拟机搭配使用的密钥保管库。, virtual-machines-windows
 Azure 基础结构服务的负载均衡, 介绍 Azure 所支持的两种不同类型的负载均衡：适用于云服务的负载均衡器，以及适用于客户端流量的 Azure 流量管理器。, load-balancer
 教程 - 在 Azure VM 上生成高可用性应用程序 | Azure, 了解如何在 Azure 中使用负载均衡器在 3 个 Windows VM 之间创建高可用性和安全性的应用程序, virtual-machines-windows
 AzureLogCollector VM 扩展 | Azure, 描述 AzureLogCollector VM 扩展，该扩展可以收集所有日志文件并将其置于 Azure 存储空间的一个位置。, virtual-machines-windows
 管理 Windows VM 的可用性 | Azure, 了解如何使用多个虚拟机确保 Azure 中 Windows 应用程序的高可用性, virtual-machines-windows
 使用 Azure Automation 管理 Azure 虚拟机 | Azure, 了解如何使用 Azure Automation 服务来方便管理 Azure 虚拟机。, virtual-machines-windows
 虚拟机上的 MATLAB 群集 | Azure, 使用 Azure 虚拟机创建 MATLAB 分布式计算服务器群集，以运行计算密集型并行 MATLAB 工作负荷。, virtual-machines-windows
 社区工具 - 将经典资源迁移到 Azure Resource Manager | Azure, 本文编录了社区提供的工具，这些工具可帮助将 IaaS 资源从经典部署模型迁移到 Azure Resource Manager 部署模型。, virtual-machines-windows
 有关平台支持的从经典部署模型到 Azure Resource Manager 的迁移的技术深入探讨 | Azure, 本文对平台支持的从经典部署模型到 Azure Resource Manager 的资源迁移做了深入的技术探讨, virtual-machines-windows
 从经典迁移到 Azure Resource Manager 期间的常见错误 | Azure, 本文编录了将 IaaS 资源从 Azure 服务管理迁移到 Azure Resource Manager 堆栈期间的最常见错误和缓解措施。, virtual-machines-windows
 有关从经典部署模型迁移到 Azure Resource Manager 部署模型的常见问题 | Azure, 有关从经典部署模型迁移到 Azure Resource Manager 部署模型的常见问题, virtual-machines-windows
 将经典资源迁移到 Azure Resource Manager - 概述 | Azure, 本文逐步讲解如何对资源进行平台支持的从经典部署模型到 Azure Resource Manager 的迁移, virtual-machines-windows
 规划从经典部署模型到 Azure Resource Manager 部署模型的 IaaS 资源迁移 | Azure, 规划将 IaaS 资源从经典部署模型迁移到 Azure Resource Manager, virtual-machines-windows
 通过 PowerShell 迁移到 Resource Manager | Azure, 本文介绍如何在支持的平台上使用 Azure PowerShell 命令将 IaaS 资源（例如虚拟机 (VM)、虚拟网络 (VNET) 和存储帐户）从经典部署模型迁移到 Azure Resource Manager (ARM) 部署模型, virtual-machines-windows
 在 Azure 中移动 Windows VM 资源 | Azure, 在 Resource Manager 部署模型中将 Windows VM 移到其他 Azure 订阅或资源组。, virtual-machines-windows
 创建具有多个 NIC 的 Windows VM | Azure, 了解如何使用 Azure PowerShell 或 Resource Manager 模板创建附有多个 NIC 的 Windows VM。, virtual-machines-windows
 创建多个虚拟机 | Azure, 用于在 Windows 上创建多个虚拟机的选项, virtual-machines-windows
 Azure 中的虚拟网络和 Windows 虚拟机 | Azure, 了解网络，这是在 Azure 中创建 Windows 虚拟机所要具备的基本知识。, virtual-machines-windows
 使用 Azure 门户打开 VM 的端口 | Azure, 了解如何使用 Azure 门户中的 Resource Manager 部署模型在 Windows VM 上打开端口/创建终结点, virtual-machines-windows
 使用 PowerShell 打开 VM 的端口 | Azure, 了解如何使用 Azure Resource Manager 部署模型和 Azure PowerShell 在 Windows VM 上打开端口/创建终结点, virtual-machines-windows
 Windows 虚拟机概述 | Azure, 了解如何在 Azure 中创建和管理 Windows 虚拟机。, virtual-machines-windows
 如何为 Azure VM 安排计划内的维护 | Azure, 了解如何在 Azure VM 上安排计划内的维护。, virtual-machines-windows
 Azure 中的 Windows VM 的计划内维护 | Azure, 了解什么是 Azure 计划内维护以及它如何影响正在 Azure 中运行的 Windows 虚拟机。, virtual-machines-windows
 将策略应用到 Azure Resource Manager 虚拟机 | Azure, 如何将策略应用到 Azure Resource Manager Windows 虚拟机, virtual-machines-windows
 在 Azure 门户中为 VM 创建 FQDN | Azure, 了解如何在 Azure 门户中为基于 Resource Manager 的虚拟机创建完全限定域名 (FQDN)。, virtual-machines-windows
 Azure 虚拟机 PowerShell 示例 | Azure, Azure 虚拟机 PowerShell 示例, virtual-machines-windows
 准备好要上载到 Azure 的 Windows VHD | Azure, 上传到 Azure 前如何准备 Windows VHD 或 VHDX, virtual-machines-windows
 Azure 中 Windows VM 的 VM 保留维护 | Azure, 用于内存保留更新的就地 VM 迁移。, virtual-machines-windows
 适用于 Azure 虚拟网络的常见 PowerShell 命令 | Azure, 可用于为 VM 创建虚拟网络及其关联资源的常用 PowerShell 命令。, virtual-machines-windows
 适用于 Azure 虚拟机的常用 PowerShell 命令 | Azure, 帮助你开始在 Azure 中创建和管理 Windows VM 的常用 PowerShell 命令, virtual-machines-windows
 使用 PowerShell 在运行 Windows 的 Azure 虚拟机中启用诊断 | Azure, 了解如何使用 PowerShell 在运行 Windows 的 Azure 虚拟机中启用诊断, virtual-machines-windows
 LOB 应用程序测试环境 | Azure, 了解如何在混合云环境中创建基于 Web 的业务线应用程序，以便进行 IT 专业人员测试或开发测试。, virtual-machines-windows
 模拟的混合云测试环境 | Azure, 使用两个 Azure 虚拟网络和 VNet 到 VNet 连接创建模拟的混合云环境，以便进行 IT 专业人员测试或开发测试。, virtual-machines-windows
 使用 PowerShell 管理 Azure VM | Azure, 使用 PowerShell 管理 Azure 虚拟机。, virtual-machines-windows
 在 Azure 中使用模板创建 Windows VM | Azure, 将 Resource Manager 模板与 PowerShell 配合使用，轻松创建新的 Windows VM。, virtual-machines-windows
 Azure 快速入门 - 创建 Windows VM CLI | Azure, 快速了解如何使用 Azure CLI 创建 Windows 虚拟机。, virtual-machines-windows
 Azure 快速入门 - 创建 Windows VM 门户 | Azure, Azure 快速入门 - 创建 Windows VM 门户, virtual-machines-windows
 Azure 快速入门 - 创建 Windows VM PowerShell | Azure, 快速了解如何使用 PowerShell 创建 Windows 虚拟机, virtual-machines-windows
 在 Azure 中重新部署 Windows 虚拟机 | Azure, 如何通过在 Azure 中重新部署 Windows 虚拟机来缓解 RDP 连接问题。, virtual-machines-windows
 Azure 区域和 Windows VM 可用性 | Azure, 了解能够在 Azure 中运行 Windows 虚拟机的区域和可用性功能, virtual-machines-windows
